order_id,user_id,order_number,product_id
3052658,193735,2,29088
1724708,89582,7,32864
208027,22213,11,26209
1917401,113877,33,47621
2307364,138966,6,19678
3078248,27952,21,28476
2050233,59411,24,6336
2992650,41813,12,47866
1015359,117848,5,39013
1496869,5052,3,22935
2325163,185530,4,812
455430,81835,54,25753
3064068,54907,4,29311
1896095,101530,4,46969
1948138,6501,26,27086
786604,191486,11,33198
2235108,199744,33,11520
2978413,7408,4,45064
3009679,168108,31,12341
3298229,46239,4,25640
2659500,202662,5,210
2505225,10316,5,9597
505791,92836,11,40279
3183357,181554,17,12620
576947,181439,28,41544
75265,88491,83,39408
1036826,65458,11,3843
55625,19709,14,7628
285572,29627,1,48732
1683432,155719,8,45270
1468430,75860,25,31040
1394485,1981,4,37646
2567778,89587,30,35140
3249601,178736,42,3376
3142680,32748,7,26767
2698097,117693,13,11168
2278677,189669,28,8242
2572970,42647,24,1158
2045091,102352,14,5991
1697959,181626,7,28934
2502531,135391,8,33147
2017687,42003,11,28849
2128974,21451,31,47766
2473153,192988,24,39029
2642299,191782,7,35221
171749,93784,1,5120
962382,134761,1,95
3137182,89079,20,23579
1768732,104780,8,47734
716295,31840,3,43255
408420,114963,33,25691
2091125,86792,17,22142
1944559,106347,5,21137
744140,27694,7,22034
1225782,61520,25,21616
2851051,91731,9,17183
638264,8602,4,22387
2118382,55473,7,15650
2796179,16025,7,9076
1451451,21660,39,44367
1373783,24201,21,34969
2620069,31840,2,2282
15265,22459,7,23537
1573365,197547,3,17008
2707081,109439,13,21405
2486771,23319,36,5161
2670228,72063,11,49235
439581,175495,22,13755
3106960,166451,33,16363
3138805,186623,46,4462
797700,48959,11,28590
507368,170880,4,1516
777356,82925,92,45007
1186159,198029,5,11782
1790700,45243,5,27336
2921261,108932,21,5612
2700779,57896,10,43768
2892021,141029,6,26505
896634,57097,4,5535
325493,152471,1,24239
1997053,149307,29,48182
2105586,4216,3,40224
1138549,106849,10,19478
3254124,167147,19,15100
125919,192309,4,43209
2334494,50724,10,42392
987468,166951,8,8518
202206,83040,19,19057
1651343,46946,10,16185
1008254,203950,3,8052
1801884,200768,9,47766
2122074,113556,29,16953
1639435,51645,31,13829
1548004,115375,22,45
3304968,166534,50,23734
488140,200129,11,46782
2504395,179437,13,27845
2139953,78352,2,46061
3021339,16588,13,11068
1568889,145372,5,10749
1814852,175813,19,19354
843866,198072,15,33120
987275,118058,11,33198
1801133,33995,5,27966
546470,59554,9,21903
1412327,21891,14,13176
2159077,196448,1,8390
1654914,194952,7,28785
2397188,31606,30,19057
90056,9834,19,46802
3071576,58626,2,43768
712344,125656,4,35176
1114646,43289,4,35951
2206916,3960,43,11440
896832,11907,83,36865
3288798,59490,34,31717
1257472,138820,8,8518
1592234,85779,14,21903
925821,177340,8,11759
612016,171117,11,2086
1975942,46054,6,8197
121187,187775,15,4605
2624253,143352,60,4793
2561414,26405,4,47766
2055177,88996,38,32864
2638195,205253,15,38133
2253351,94656,5,29694
172957,123857,4,7644
940198,10498,15,24852
2387978,111119,32,19204
533987,14758,11,24852
3135522,168950,10,2770
2638301,90849,14,21903
727892,190571,17,10312
1417269,76238,35,24535
164421,84833,20,47672
2702068,159180,39,38511
2980836,133355,16,6649
2751655,143629,30,26348
889026,38406,2,45767
2489767,200073,16,24852
2822877,158801,6,41259
623888,49648,6,49683
2518493,114455,3,11512
18277,42736,28,25375
3159467,10302,1,29447
2485326,175147,35,46802
1007935,186605,26,21293
2852876,90949,10,42193
465586,88036,6,17224
2931022,52746,11,16185
252139,90536,1,9303
495324,5801,10,43122
1603380,126508,3,347
1470796,142756,13,48679
85010,151131,7,43631
3248557,39728,3,14462
560524,75456,16,432
2824634,173627,1,21927
456714,171458,44,38726
322758,13010,25,21137
49309,147861,6,35715
2346850,133018,8,1181
429718,69805,16,30233
130529,26217,24,25986
1048809,203167,4,42736
214588,84763,8,47209
1034758,161485,29,47626
1435377,94714,8,29346
2521008,40514,12,45149
235169,30037,7,4376
1126809,15558,8,28289
2677615,110638,18,7751
227972,130992,35,45007
2805845,178739,30,38579
2999742,76596,19,24852
2770702,50087,58,18288
60597,20361,15,31683
2435239,67153,8,3849
2650846,96748,31,19660
1033429,41802,8,14901
1569414,70349,13,41220
1190725,187340,36,48679
2407150,58208,14,38293
2941114,92486,18,48559
572299,182124,19,41259
926581,103477,6,28986
959526,64789,1,2426
3336835,192210,33,30561
3328824,23910,9,9020
1166576,174895,25,38928
260235,142570,5,40080
1669999,190289,1,27227
1038870,191680,1,4799
382620,35648,17,21137
2904792,35227,26,16797
3105425,116378,5,46979
1622429,66400,1,5349
3162709,107360,70,38739
977469,110993,20,5210
2005493,90851,1,33527
3115598,196122,65,17807
154396,13438,8,27683
810784,9585,2,34660
833441,91880,18,21903
629350,8914,12,49141
319327,108090,12,47209
2534490,138633,6,13351
1517728,140383,12,19310
775076,38871,25,47766
963856,162084,50,43405
3028703,8563,5,44234
1631932,131403,6,25132
2915269,34385,3,20697
670487,176034,2,2658
1825315,95525,14,14651
938363,176318,2,35951
375131,114418,3,40897
2479366,182168,1,12258
3021889,143992,31,43037
1761616,62861,17,16539
3300698,71981,12,2019
2756292,198358,2,35951
2432806,48125,8,48726
1348345,89638,10,25086
768377,146479,15,48364
2911860,138483,73,46676
1405318,126760,16,44099
249822,98983,8,27390
2198180,10717,4,28427
3204975,188998,49,40360
759824,168865,25,39812
172058,32952,28,45013
2673719,141183,8,26209
1593080,129970,10,27156
3153980,164939,21,23630
1818420,130564,2,44142
2402460,34062,22,40706
3077325,95171,75,8048
501795,16444,2,17616
2927540,110396,44,20760
2896245,161569,58,22825
115725,86657,2,35213
3169479,91303,16,14553
843103,164422,6,37629
85147,160106,34,46667
2544442,44786,5,25194
597146,146375,26,34024
606012,58864,2,45009
3136897,199137,1,34126
511332,186931,8,9076
2127010,77537,5,44594
1681877,197376,1,21137
1331194,142412,21,18370
869610,203593,4,3384
1913310,9737,10,11580
2404759,114950,11,27690
1555693,29926,18,21137
2937777,49821,9,13829
89934,169083,7,40310
830274,197244,2,6873
1401329,135473,9,21903
2182295,48947,9,36011
903417,179027,5,30391
2163499,151112,2,33041
2619590,22111,7,28204
1546598,205261,19,34358
2239191,94906,3,48775
98967,166923,25,33198
3243557,91434,10,47766
2073486,17337,7,10527
2082616,198205,11,29447
2960810,115970,30,23258
1756548,192714,7,48118
1828239,85972,6,15354
1112271,74020,4,41540
682824,143024,42,22260
63274,102505,10,17284
13290,151645,5,46941
3317434,116984,31,16262
3253262,25962,1,5491
17491,57866,9,33147
3364425,21626,2,32854
1450773,131497,9,24852
1500400,8500,15,21461
2953502,112415,11,26922
736437,39267,2,11755
609907,162137,22,1514
2651908,25327,46,48745
667830,133074,46,48679
739336,89800,19,24850
3230215,193073,17,26348
834563,83923,36,42828
1287300,1083,15,27730
794397,36944,82,38312
541096,17189,24,350
945293,70028,16,35986
2871955,2706,8,12771
2394823,11704,14,26940
200673,73886,10,22825
2698058,55908,3,10644
3303520,129403,4,36651
133734,81435,19,47616
2579755,195366,4,13669
2611932,68897,5,42360
2967691,196010,32,20734
134227,38234,4,2716
2429352,143267,37,18708
296897,36189,8,25035
3287508,200414,16,47766
1650092,44238,35,4210
1298861,72528,19,15860
277430,104894,3,14940
2785603,191903,10,40162
112136,78752,13,39561
3198771,131776,2,24852
1595246,93324,2,42778
2503763,177008,8,36117
2043114,149652,2,33731
209993,62890,84,21376
436555,130126,10,22451
194440,185646,55,25133
2481452,100684,9,41433
156513,123345,2,17616
1985319,141028,53,44910
96853,87644,41,6448
783516,75825,44,27511
1742275,126986,3,49520
2717250,128242,3,14869
1965972,9341,28,39984
1424276,64927,3,14491
2453428,100193,4,13402
3223232,62931,12,43621
268520,178916,20,13733
2286435,152051,33,3188
2533649,116651,16,37158
93781,44859,12,31766
2659735,125054,6,28199
2593286,174862,7,35108
942400,136009,7,38739
1788933,84481,40,29298
50363,65767,17,26369
2760279,31372,18,37718
2703888,108309,11,44461
2615382,109946,26,26790
758511,203896,48,8277
2826695,77357,42,37119
3409526,115616,17,13176
3023428,144301,5,48745
2892222,25812,24,38772
3402252,7090,18,45
2769548,59979,45,44632
3051242,133994,8,35915
12841,170700,13,37766
3285618,33642,6,18382
3101275,142929,16,9436
2980372,114956,12,17948
1044354,9893,1,6340
1707800,59339,4,33120
1427684,18446,74,46906
1816845,51172,32,24852
3313567,158357,3,45066
1303995,104083,8,34992
1226802,119025,7,45608
98927,14516,58,18370
2555961,51256,59,36695
3339258,62775,30,41424
1755431,28867,4,22888
201337,193667,3,34024
131458,8712,10,43409
82543,179945,8,19678
970954,116124,17,24852
887113,50071,26,7503
2271880,48716,56,5876
389108,180610,3,14161
2698054,176417,7,49144
1694507,199818,4,47209
319473,66202,1,18465
480817,172814,19,12817
1483912,65828,14,19453
1309108,57797,31,23734
2467248,69004,5,16797
558194,107348,3,11712
827169,84043,3,24024
2892461,103431,20,3990
1843819,205633,3,4920
179940,197970,18,21616
173175,87901,19,13176
1479440,112555,24,28934
2510001,198865,61,18465
1010042,17896,30,4920
2453906,14237,1,40199
1967725,126154,37,44632
150695,190752,3,22959
2452884,178407,16,10621
2745319,24565,76,16628
2377891,175540,21,27729
1146743,29671,10,25825
2960922,59547,6,20009
2539678,561,1,21137
2634099,62596,5,35715
953697,54876,47,22963
2157793,183911,9,46804
1058089,68819,2,46031
1153188,120710,3,9376
1373255,140849,3,37345
1650154,119280,11,42110
2240663,76044,24,7806
1194960,142018,2,21903
1427876,132100,10,35818
1895119,120242,2,35563
2718462,86454,6,45535
701997,150748,10,6631
498361,87084,20,41177
1910049,20306,22,49157
439729,83617,56,27344
373369,155136,18,27801
1632502,71189,19,12469
1266612,61006,1,41950
3259251,29695,27,44142
3134815,89064,77,6398
1666303,115552,21,13225
3239975,27743,3,8193
1136114,4382,91,10749
53612,155299,6,3318
2690153,82334,1,17313
770297,93502,8,6348
573778,24040,8,11807
931426,106939,16,40377
3142306,102353,7,5876
659617,14590,27,31506
439688,99011,11,21974
1101538,142131,60,37947
88547,30821,4,36646
1002940,58481,8,8671
3217572,92594,40,24852
2762008,110568,10,5475
2018285,195350,6,38274
853877,170581,13,21938
2372471,80811,60,21938
438320,125312,23,6987
3319856,165820,20,11484
563346,77403,35,9955
1449603,65659,33,48679
2336472,168061,3,30827
19408,89846,14,30850
2858377,65299,5,37195
1423000,75821,9,6985
842732,38404,4,29615
3379420,118215,15,46844
1580687,67699,5,25890
89982,35295,8,38662
1261796,149863,21,9170
1987998,60561,33,44870
3075819,36133,35,46202
2092628,181828,2,49605
2219135,195960,9,42244
2679054,124404,33,2763
2583378,84079,13,39275
805555,37350,1,18234
2394707,162529,3,23461
1101495,140946,40,22395
3306711,127667,33,35858
2124510,51939,16,15200
1934606,105355,28,795
1278477,142907,12,196
361476,152600,15,15290
2282112,186129,36,43122
2006927,78479,9,1999
925503,143434,63,32638
1374918,139599,28,21137
2480202,86784,2,9703
2698370,195133,17,44051
855043,62848,1,2228
1121195,102638,39,44632
2655696,73899,2,8518
787007,85206,5,40749
401640,72136,27,38159
2943946,31326,7,45333
2107767,72065,21,27509
2030844,94406,32,49605
2068615,25856,6,46131
241360,145106,3,46667
1339448,60528,2,42768
1612807,174900,3,29662
1111584,60132,20,27966
2780915,142165,2,12630
132533,17677,3,28481
68507,27509,6,44632
1908730,171527,5,12145
1753120,56357,7,14858
2672504,126876,6,21903
1043500,132976,9,24852
570762,114987,3,5593
691151,177224,14,21137
3225156,156853,19,5922
1407265,145652,1,5716
2301296,7611,1,24489
3076800,106131,10,37552
2160675,104324,16,30489
2174337,124901,1,46906
2171849,105243,14,49683
1824627,112909,6,8174
1890222,88360,8,2855
1739084,160715,1,18534
1009209,165294,27,329
1040867,149779,1,12276
1177126,64043,5,48230
1811300,167534,22,5236
2142706,106804,33,16797
1009424,8703,3,46149
2016142,88322,21,34126
1886262,134002,19,42414
307117,2824,4,18465
1924617,91800,10,4942
2247484,94533,62,11574
2472616,9534,87,11777
1923555,14384,3,8174
2656816,88513,24,43908
3186703,92338,13,26620
2032585,186808,3,30561
2876498,162423,8,2151
15762,34933,15,43986
591078,35654,11,14147
1121874,17267,3,10478
1285073,79524,9,47611
3059637,135059,18,39040
2562857,152968,66,46572
522153,5191,82,47209
669392,112134,5,40541
2396535,111415,7,28986
2655725,147788,44,21292
2901148,135516,1,43352
2025933,195582,17,9844
1042720,171900,16,6184
1943716,57113,64,11497
2896887,99272,45,40868
1930275,66326,15,11665
2659562,197035,12,8230
2503584,10466,10,25466
2288348,163464,4,14005
981451,88322,69,10763
2203353,163110,6,9755
1939695,204387,3,14962
551661,192463,7,5818
638008,169468,17,47148
2418806,107929,14,24964
2927435,171819,4,6871
3305811,23588,25,7877
1382905,148615,1,5876
2332619,141299,8,24964
2808502,7312,1,49610
820248,95735,6,432
1885440,109356,22,34862
1131011,186981,61,47877
824604,15140,4,27966
2863702,84670,5,28458
2365303,85844,19,26790
2944914,43352,98,43394
1146895,204444,22,35031
3129110,135932,4,27086
2159302,143225,7,34503
2197001,159295,9,21868
80961,144951,1,41116
2063255,6012,7,23879
32461,41083,10,28985
1350593,99447,37,17316
719898,136568,9,32293
3153479,64719,9,33251
2432646,169901,51,46979
2876074,23215,3,5878
493208,51923,37,36764
525423,49001,7,49683
3041524,144615,19,16291
1753463,174069,10,21903
1847219,124626,37,47310
216398,194171,4,26209
576598,167734,4,7249
590898,152544,1,46807
1569479,14640,2,5120
1734988,127995,15,45603
1256829,14370,9,43638
1782335,200505,38,27966
2102021,204148,2,28685
1702373,53195,24,4605
3286801,131790,11,10644
3014158,105348,4,7508
876618,193426,5,18894
774222,30830,4,25272
1343113,57494,11,33290
542622,45519,4,13176
732944,113129,37,13176
1492393,6678,3,40332
497490,98194,28,49273
2792884,54173,3,23230
1674735,83652,2,24184
42726,195108,15,19660
2088490,90853,8,6128
3100167,49069,1,33380
3247289,130393,62,4562
1848576,18624,15,25256
2198569,11760,4,3990
2427373,32236,21,9411
222856,205552,1,481
2257057,140651,8,24850
933848,29621,72,9124
2211343,155908,2,38833
2791046,113172,8,8859
2164925,39355,3,130
1727751,120009,26,27845
1796313,193667,4,49054
1056398,52061,18,27737
2582821,119895,4,24964
1836666,48272,22,33716
2327450,119853,2,45664
565539,2670,1,13176
301066,35005,30,46294
1463346,189297,3,22640
1342995,12329,39,20760
2758336,53802,2,28465
3024607,144963,9,11759
2526920,62689,16,39794
3007551,84301,68,36766
3234010,97136,4,23765
1703247,120410,1,38548
492005,117566,4,29172
136754,179341,1,30489
2141655,72703,53,27966
1362554,144554,9,40545
1437776,2786,28,29594
3057923,40964,69,49683
889711,32793,9,7916
831660,54933,30,6833
2336071,113322,4,2954
479873,47344,5,46817
1427122,178391,3,45664
2638261,18275,38,26683
3333762,116564,22,39977
1582410,51127,35,47044
1892137,66543,7,9210
2995586,200918,9,5077
225645,51298,5,1932
239018,22402,10,34243
752437,42627,8,5450
150413,83268,8,7021
1108079,181674,22,34449
409206,1748,22,35150
781371,24173,12,14084
561929,168113,5,37552
3253806,43655,2,10504
2314228,178157,4,2668
2406335,119636,1,32446
1425969,91398,14,46802
1581204,118936,5,38063
2521866,94951,9,19048
1201365,88673,12,26209
3264771,63724,5,46217
1722630,42309,11,44359
1760786,103903,4,43590
3089844,6118,37,14647
3833,114006,9,46149
3075744,151446,51,30192
143952,154886,25,43875
2906745,109258,21,42265
833451,32265,8,12099
2871160,6536,4,22890
767061,43429,10,25931
3142484,108031,47,21847
340965,46012,12,42625
602975,121097,30,5546
1802379,128664,28,16759
107463,65075,3,11699
3409376,85296,71,30720
558892,36582,3,19660
1460497,3202,2,44887
952622,57199,11,6166
1970026,121150,2,30274
1453880,123620,9,1103
1425942,136101,27,12339
521348,169530,1,6218
2183241,21668,7,15374
2160,154317,6,44142
1110066,22614,10,21137
1714544,180825,5,9076
2572435,66164,2,15304
3107420,186338,71,10518
2900417,204707,24,11512
11423,72687,9,4600
1202734,10992,20,6187
2876037,55125,12,5876
2806979,169252,1,47209
1109065,152157,19,30385
2458989,124567,4,24852
3039962,87993,27,21267
144719,130449,1,47766
6419,180735,7,21019
341257,179031,13,24184
1092560,143788,19,9732
893595,19732,24,20520
1348325,146770,46,19821
362075,101386,50,34565
639951,1948,9,22959
1512555,98673,23,30144
2288715,38799,21,9808
1588040,141773,9,25931
1753507,126090,16,34358
1432856,83732,1,12779
1839479,97596,16,33575
2224432,201992,7,39475
2722749,116537,2,12817
2487680,65038,15,47626
659052,77576,5,46222
167136,190383,39,4130
475105,126398,2,25513
2955974,22938,30,19691
2298042,123340,11,28204
578214,104017,1,2120
349306,184594,3,37011
1120555,165705,24,18382
2389439,4211,6,22164
1111268,42957,38,40571
336212,93588,2,36724
2827128,191309,7,19240
1683077,5226,6,651
